product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,savings,processed_at,brand,product_type,length,color,features,category_L1,category_L2,category_L3,category_L4,category_L5,product_name_clean
B098T9CJVQ,"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,210,699,70,3.7,74,489,13-04-2026 18:32,Sui,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk Milk Frother Electric Coffee Beater Egg Beater Latte Maker Mini Hand Blender Cappuccino Maker Multicolor
B071R3LHFM,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2899,5500,47,3.8,8958,2601,13-04-2026 18:32,Wonderchef,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Wonderchef Nutriblend Mixer Grinder  Blender  Powerful 400W 22000 RPM motor  Stainless steel Blades  3 unbreakable jars  2 Years warranty  Online recipe book by Chef Sanjeev Kapoor  Black
B0BFBNXS94,"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,669,1499,55,2.3,13,830,13-04-2026 18:32,Personal,Other,Not Available,Red,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,Personal Size Blender Portable Blender Battery Powered USB Blender with Four Blades Mini Blender Travel Bottle for Juice Shakes and Smoothies Pink
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,5890,7506,22,4.5,7241,1616,13-04-2026 18:32,Sujata,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,Unknown,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder
B09J4YQYX3,"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1399,2290,39,4.4,461,891,13-04-2026 18:32,Borosil,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,Unknown,Borosil Electric Egg Boiler 8 Egg Capacity For Hard Soft Medium Boiled Eggs Steamed Vegetables Transparent Lid Stainless Steel Exterior 500 Watts
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180?&105? |2 year warranty|SS Finish|Standard size,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2079,3099,33,4.1,282,1020,13-04-2026 18:32,Wipro,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,Wipro Vesta Grill 1000 Watt Sandwich Maker Dual functionSW MakerGrillerNon stick Coat BPAPTFE Free Auto Temp Cutoff Height Control 180?105? 2 year warrantySS FinishStandard size
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1699,3398,50,3.8,7988,1699,13-04-2026 18:32,Lifelong,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Lifelong Power  Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry NonStick soleplate Iron Super Combo White and Grey 1 Year Warranty
B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,799,2999,73,4.5,63,2200,13-04-2026 18:32,Gadgetronics,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,Unknown,Gadgetronics Digital Kitchen Weighing Scale  Food Weight Machine for Health Fitness Home Baking  Cooking 10 KGs1 Year Warranty  Batteries Included
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,699,1599,56,4.7,2300,900,13-04-2026 18:32,Multifunctional,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,Unknown,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine NonStick Electric Egg Frying PanTiger Woods Multy
B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1699,1975,14,4.1,4716,276,13-04-2026 18:32,KENT,Other,Not Available,Silver,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,KENT 16025 Sandwich Grill 700W  NonToxic Ceramic Coating  Automatic Temperature Cutoff with LED Indicator  Adjustable Height Control Metallic Silver Standard
B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2092,4600,55,4.3,562,2508,13-04-2026 18:32,iBELL,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,iBELL SM1301 3in1 Sandwich Maker with Detachable Plates for Toast  Waffle  Grill  750 Watt Black
B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,499,2199,77,2.8,109,1700,13-04-2026 18:32,MR.,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,Unknown,MR BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer6 Blades Rechargeable Bottle with Multi color MULTI MIXER 6 BLED
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,6525,8820,26,4.5,5137,2295,13-04-2026 18:32,Sujata,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,Unknown,Sujata Powermatic Plus Juicer Mixer Grinder with Chutney Jar 900 Watts 3 Jars White
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2449,3390,28,4,5206,941,13-04-2026 18:32,USHA,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,USHA RapidMix 500Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years WarrantySea GreenWhite
B0BL11S5QK,"iBELL Induction Cooktop, 2000W with Auto Shut Off and Overheat Protection, BIS Certified, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1601,3890,59,4.2,156,2289,13-04-2026 18:32,iBELL,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,Unknown,iBELL Induction Cooktop 2000W with Auto Shut Off and Overheat Protection BIS Certified Black
B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,499,2199,77,3.1,3527,1700,13-04-2026 18:32,ROYAL,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,Unknown,ROYAL STEP  AMAZONS BRAND  Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer4 Blades Rechargeable Bottle with Multi color MULTI
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,429,999,57,3,617,570,13-04-2026 18:32,Nirdambhay,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,Unknown,Nirdambhay Mini Bag Sealer 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer Including 2 AA Battery
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,299,595,50,4,314,296,13-04-2026 18:32,Cello,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,Cello NonStick Aluminium Sandwich Gas ToasterBlack
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,419,999,58,4.4,227,580,13-04-2026 18:32,Zuvexa,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,Unknown,Zuvexa Egg Boiler Poacher Automatic Off Steaming Cooking Boiling Double Layer 14 Egg Boiler Multicolor
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1474,4650,68,4.1,1045,3176,13-04-2026 18:32,iBELL,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,iBELL SM1515NEW Sandwich Maker with Floating Hinges 1000Watt Panini  Grill  Toast Black
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks?Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,375,999,62,3.6,1988,624,13-04-2026 18:32,Milk,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,Milk Frother Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless WhisksWisker for Stirring 3Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2976,3945,25,4.2,3740,969,13-04-2026 18:32,Panasonic,Other,Not Available,Green,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,Unknown,Panasonic SRWA22H E Automatic Rice Cooker Apple Green 22 Liters
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1649,2800,41,3.9,2162,1151,13-04-2026 18:32,Solidaire,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Solidaire 550Watt Mixer Grinder with 3 Jars Black SLD550B
B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,799,1699,53,4,97,900,13-04-2026 18:32,Amazon,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,Amazon Basics 300 W Hand Blender with Stainless Steel Stem for HotCold Blending and InBuilt Cord Hook ISIMarked Black
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,765,970,21,4.2,6055,205,13-04-2026 18:32,Orpat,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,Orpat HHB100E 250Watt Hand Blender White
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,587,1295,55,4.1,557,708,13-04-2026 18:32,Agaro,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,YogurtMakers,Unknown,AGARO Classic Portable Yogurt Maker 12L Capacity Electric Automatic Grey and White Medium 33603
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,979,1395,30,4.2,15252,416,13-04-2026 18:32,INALSA,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandMixers,Unknown,Inalsa Hand Blender Hand MixerBeater  Easy Mix Powerful 250 Watt Motor  Variable 7 Speed Control  1 Year Warranty  WhiteRed
B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2033,4295,53,3.4,422,2262,13-04-2026 18:32,Pigeon,Other,Not Available,Blue,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding Wet Grinding and Making Chutney and 3 Polycarbonate lids  Blue
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2237.81,3899,43,3.9,11004,1661.19,13-04-2026 18:32,Butterfly,Other,Not Available,Grey,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Butterfly Hero Mixer Grinder 500W 3 Jars Grey
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,161,300,46,2.6,24,139,13-04-2026 18:32,Green,Other,Not Available,Green,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,Unknown,Green Tales Heat Seal Mini Food SealerImpulse Machine for Sealing Plastic Bags Packaging
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,697,1499,54,3.8,144,802,13-04-2026 18:32,SaleOn,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,Unknown,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate  Mix Colors  Pack of 1  Only Charcoal Heater
B09LH32678,"JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,899,1999,55,4,832,1100,13-04-2026 18:32,JIALTO,Other,Not Available,Blue,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,WaffleMakers&Irons,Unknown,JIALTO Mini Waffle Maker 4 Inch 350 Watts Stainless Steel NonStick Electric Iron Machine for Individual Belgian Waffles Pan Cakes Paninis or Other Snacks  Aqua blue
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,295,599,51,4,1644,304,13-04-2026 18:32,Ionix,Other,Not Available,Silver,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,Unknown,Ionix Jewellery Scale  Weight Scale  Digital Weight Machine  weight machine for gold  Electronic weighing machines for Jewellery 001G to 200G Small Weight Machine for Shop  Silver
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,6120,8478,28,4.6,6550,2358,13-04-2026 18:32,Sujata,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Sujata Dynamix DX Mixer Grinder 900W 3 Jars White
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1799,3299,45,3.8,1846,1500,13-04-2026 18:32,Lifelong,Other,Not Available,White,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,Unknown,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars White and Grey
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3685,5495,33,4.1,290,1810,13-04-2026 18:32,Agaro,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,Unknown,AGARO Regal Electric Rice Cooker 3L Ceramic Inner Bowl Cooks Up to 600 Gms Raw Rice SS Steamer Preset Cooking Functions Preset Timer Keep Warm Function LED Display Black
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym (BOTTLE),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,649,999,35,3.6,4,350,13-04-2026 18:32,VAPJA®,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,Unknown,VAPJA Portable Mini Juicer Cup Blender USB Rechargeable with 4 Blades for Shakes and Smoothies Fruits Vegetables Juice Maker Grinder Mixer Strong Cutting Bottle Sports Travel Outdoors Gym BOTTLE
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Steel (5Kg),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,759,1999,62,4.3,532,1240,13-04-2026 18:32,Themisto,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,Unknown,Themisto THWS20 Digital Kitchen Weighing Scale Stainless Steel 5Kg
B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwich Maker with 4 Slice Non-Stick Fixed Plates for Sandwiches at Home with 1 Year Warranty (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,929,1300,29,3.9,1672,371,13-04-2026 18:32,Lifelong,Other,Not Available,Black,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,Unknown,Lifelong LLSM120G Sandwich Griller  Classic Pro 750 W Sandwich Maker with 4 Slice NonStick Fixed Plates for Sandwiches at Home with 1 Year Warranty Black
B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater, Cake maker , Beater Cream Mix, Food Blender, Beater for Whipping Cream Beater for Cake With 7 -Speed with spatula and oil brush",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,549,999,45,4,1313,450,13-04-2026 18:32,T,Other,Not Available,Not Specified,None,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,Unknown,T TOPLINE 180 W Electric Hand MixerHand Blender  Egg Beater Cake maker  Beater Cream Mix Food Blender Beater for Whipping Cream Beater for Cake With 7 Speed with spatula and oil brush
